#ID = Agilent feature number
#COL = Column
#ROW = Row
#miRNA_ID = 
#PROBE NAME = Spot identifier
#CONTROL_TYPE = Control type
#ACCESSION_STRING = Accession String
#CHROMOSOMAL_LOCATION = Chromosomal Location
#DESCRIPTION = Description
#SPOT_ID = 
ID	COL	ROW	miRNA_ID	PROBE NAME	CONTROL_TYPE	ACCESSION_STRING	CHROMOSOMAL_LOCATION	DESCRIPTION	SPOT_ID
7913	48	84	hsa-miR-569	A_25_P00011298	FALSE	mir|hsa-miR-569|mir|MIMAT0003234	chr3:172307227-172307210	NA	
7914	48	82	hsa-miR-621	A_25_P00011599	FALSE	mir|hsa-miR-621|mir|MIMAT0003290	chr13:040282970-040282982	NA	
7915	48	80		NA	ignore				-- ignore
7916	48	78	hsa-miR-217	A_25_P00012116	FALSE	mir|hsa-miR-217|mir|MIMAT0000274	chr2:056063662-056063647	NA	
7917	48	76	hsa-miR-521	A_25_P00010172	FALSE	mir|hsa-miR-521|mir|MIMAT0002854	chr19:058911715-058911734	NA	
7918	48	74	kshv-miR-K12-12	A_25_P00011759	FALSE	mir|kshv-miR-K12-12|mir|MIMAT0003712	unmapped	NA	
7919	48	72	hsa-miR-299-3p	A_25_P00010104	FALSE	mir|hsa-miR-299-3p|mir|MIMAT0000687	chr14:100559927-100559943	NA	
7920	48	70	hsa-miR-578	A_25_P00011251	FALSE	mir|hsa-miR-578|mir|MIMAT0003243	chr4:166526909-166526924	NA	
7921	48	68	hsa-miR-298	A_25_P00012877	FALSE	mir|hsa-miR-298|mir|MIMAT0004901	chr20:056826709-056826696	NA	
7922	48	66		NA	ignore				-- ignore
7923	48	64	hsa-miR-515-3p	A_25_P00012519	FALSE	mir|hsa-miR-515-3p|mir|MIMAT0002827	chr19:058880127-058880146	NA	
7924	48	62	hsa-miR-451	A_25_P00012447	FALSE	mir|hsa-miR-451|mir|MIMAT0001631	chr17:024212550-024212529	NA	
7925	48	60	hsa-miR-588	A_25_P00011455	FALSE	mir|hsa-miR-588|mir|MIMAT0003255	chr6:126847489-126847505	NA	
7926	48	58	hsa-miR-297	A_25_P00013110	FALSE	mir|hsa-miR-297|mir|MIMAT0004450	chr4:112001210-112001195	NA	
7927	48	56	hsa-miR-141	A_25_P00010547	FALSE	mir|hsa-miR-141|mir|MIMAT0000432	chr12:006943584-006943600	NA	
7928	48	54	hsa-miR-31*	A_25_P00013215	FALSE	mir|hsa-miR-31*|mir|MIMAT0004504	chr9:021502178-021502159	NA	
7929	48	52	hsa-miR-519d	A_25_P00014130	FALSE	mir|hsa-miR-519d|mir|MIMAT0002853	chr19:058908469-058908487	NA	
7930	48	50	hsa-miR-33a	A_25_P00012026	FALSE	mir|hsa-miR-33a|mir|MIMAT0000091	chr22:040626900-040626919	NA	
7931	48	48	hsa-miR-453	A_25_P00012443	FALSE	mir|hsa-miR-453|mir|MIMAT0001630	chr14:100592329-100592345	NA	
7932	48	46	hsa-miR-369-3p	A_25_P00010023	FALSE	mir|hsa-miR-369-3p|mir|MIMAT0000721	chr14:100601731-100601751	NA	
7933	48	44	ebv-miR-BART12	A_25_P00013753	FALSE	mir|ebv-miR-BART12|mir|MIMAT0003423	unmapped	NA	
7934	48	42	hsa-miR-22*	A_25_P00013178	FALSE	mir|hsa-miR-22*|mir|MIMAT0004495	chr17:001563982-001563965	NA	
7935	48	40	hsa-miR-19b-2*	A_25_P00013167	FALSE	mir|hsa-miR-19b-2*|mir|MIMAT0004492	chrX:133131406-133131385	NA	
7936	48	38	ebv-miR-BART6-5p	A_25_P00013738	FALSE	mir|ebv-miR-BART6-5p|mir|MIMAT0003414	unmapped	NA	
7937	48	36	hsa-miR-524-3p	A_25_P00010291	FALSE	mir|hsa-miR-524-3p|mir|MIMAT0002850|mir|hsa-miR-524_v9.1	chr19:058906123-058906140	NA	
7938	48	34	hsa-miR-140-3p	A_25_P00012177	FALSE	mir|hsa-miR-140-3p|mir|MIMAT0004597	chr16:068524552-068524566	NA	
7939	48	32	hsa-miR-190	A_25_P00010239	FALSE	mir|hsa-miR-190|mir|MIMAT0000458	chr15:060903223-060903244	NA	
7940	48	30	hsa-miR-185	A_25_P00012239	FALSE	mir|hsa-miR-185|mir|MIMAT0000455	chr22:018400681-018400697	NA	
7941	48	28	hsa-miR-185	A_25_P00012238	FALSE	mir|hsa-miR-185|mir|MIMAT0000455	chr22:018400682-018400697	NA	
7942	48	26		NA	ignore				-- ignore
7943	48	24		NA	ignore				-- ignore
7944	48	22	hsa-miR-377	A_25_P00010126	FALSE	mir|hsa-miR-377|mir|MIMAT0000730	chr14:100598187-100598205	NA	
7945	48	20		dmr_6	pos				CONTROL
7946	48	18	hsa-miR-24-1*	A_25_P00014494	FALSE	mir|hsa-miR-24-1*|mir|MIMAT0000079|mir|hsa-miR-189_v9.1	chr9:096888131-096888151	NA	
7947	48	16	hsa-miR-448	A_25_P00010442	FALSE	mir|hsa-miR-448|mir|MIMAT0001532	chrX:113964345-113964364	NA	
7948	48	14	hsa-miR-640	A_25_P00010371	FALSE	mir|hsa-miR-640|mir|MIMAT0003310	chr19:019406936-019406952	NA	
7949	48	12	hsa-miR-340	A_25_P00012344	FALSE	mir|hsa-miR-340|mir|MIMAT0004692	chr5:179374945-179374927	NA	
7950	48	10	hsa-miR-101*	A_25_P00013250	FALSE	mir|hsa-miR-101*|mir|MIMAT0004513	chr1:065296736-065296721	NA	
7951	48	8	hsa-miR-193a-5p	A_25_P00012253	FALSE	mir|hsa-miR-193a-5p|mir|MIMAT0004614	chr17:026911158-026911169	NA	
7952	48	6		NA	ignore				-- ignore
7953	48	4	hsa-miR-151-5p	A_25_P00012375	FALSE	mir|hsa-miR-151-5p|mir|MIMAT0004697	chr8:141811875-141811860	NA	
7954	48	2	hsa-miR-514	A_25_P00012684	FALSE	mir|hsa-miR-514|mir|MIMAT0002883	chrX:146171226-146171210	NA	
7955	48	163	hsa-miR-30c-2*	A_25_P00013286	FALSE	mir|hsa-miR-30c-2*|mir|MIMAT0004550	chr6:072143451-072143434	NA	
7956	48	161	hsa-miR-450b-5p	A_25_P00012909	FALSE	mir|hsa-miR-450b-5p|mir|MIMAT0004909	chrX:133501912-133501893	NA	
7957	48	159	hsa-miR-378*	A_25_P00010151	FALSE	mir|hsa-miR-378*|mir|MIMAT0000731|mir|hsa-miR-378_v9.1	chr5:149092589-149092606	NA	
7958	48	157	hsa-miR-339-5p	A_25_P00012401	FALSE	mir|hsa-miR-339-5p|mir|MIMAT0000764	chr7:001029131-001029118	NA	
7959	48	155	hsa-miR-181a	A_25_P00014832	FALSE	mir|hsa-miR-181a|mir|MIMAT0000256	chr1:197094841-197094827	NA	
7960	48	153	hsa-miR-589	A_25_P00012764	FALSE	mir|hsa-miR-589|mir|MIMAT0004799	chr7:005502020-005502005	NA	
7961	48	151	hsa-miR-200b	A_25_P00012139	FALSE	mir|hsa-miR-200b|mir|MIMAT0000318	chr1:001092408-001092424	NA	
7962	48	149		NA	ignore				-- ignore
7963	48	147	hsa-miR-330-3p	A_25_P00011048	FALSE	mir|hsa-miR-330-3p|mir|MIMAT0000751|mir|hsa-miR-330_v9.1	chr19:050834170-050834157	NA	
7964	48	145	hsa-miR-185*	A_25_P00013454	FALSE	mir|hsa-miR-185*|mir|MIMAT0004611	chr22:018400719-018400732	NA	
7965	48	143	hsa-miR-452*	A_25_P00013583	FALSE	mir|hsa-miR-452*|mir|MIMAT0001636	chrX:150878834-150878817	NA	
7966	48	141	hsa-miR-643	A_25_P00011363	FALSE	mir|hsa-miR-643|mir|MIMAT0003313	chr19:057476928-057476943	NA	
7967	48	139	hsa-miR-379*	A_25_P00013539	FALSE	mir|hsa-miR-379*|mir|MIMAT0004690	chr14:100558203-100558220	NA	
7968	48	137	hsa-miR-214*	A_25_P00013335	FALSE	mir|hsa-miR-214*|mir|MIMAT0004564	chr1:170374611-170374595	NA	
7969	48	135	hsa-miR-25*	A_25_P00013191	FALSE	mir|hsa-miR-25*|mir|MIMAT0004498	chr7:099529152-099529138	NA	
7970	48	133	hsa-miR-296-3p	A_25_P00012297	FALSE	mir|hsa-miR-296-3p|mir|MIMAT0004679	chr20:056826133-056826121	NA	
7971	48	131		NA	ignore				-- ignore
7972	48	129	hsa-miR-585	A_25_P00010962	FALSE	mir|hsa-miR-585|mir|MIMAT0003250	chr5:168623261-168623245	NA	
7973	48	127	hsa-miR-484	A_25_P00010432	FALSE	mir|hsa-miR-484|mir|MIMAT0002174	chr16:015644666-015644680	NA	
7974	48	125	hsa-miR-638	A_25_P00010403	FALSE	mir|hsa-miR-638|mir|MIMAT0003308	chr19:010690107-010690119	NA	
7975	48	123		NA	ignore				-- ignore
7976	48	121		NA	ignore				-- ignore
7977	48	119	hsa-miR-198	A_25_P00012059	FALSE	mir|hsa-miR-198|mir|MIMAT0000228	chr3:121597231-121597216	NA	
7978	48	117	hsa-miR-192	A_25_P00010869	FALSE	mir|hsa-miR-192|mir|MIMAT0000222	chr11:064415228-064415211	NA	
7979	48	115	hsa-miR-26b*	A_25_P00013200	FALSE	mir|hsa-miR-26b*|mir|MIMAT0004500	chr2:218975662-218975680	NA	
7980	48	113	kshv-miR-K12-3*	A_25_P00011890	FALSE	mir|kshv-miR-K12-3*|mir|MIMAT0002194	unmapped	NA	
7981	48	111	hsa-miR-17	A_25_P00013841	FALSE	mir|hsa-miR-17|mir|MIMAT0000070|mir|hsa-miR-106a|mir|MIMAT0000103	chr13:090800880-090800895	NA	
7982	48	109	hsa-miR-371-3p	A_25_P00010161	FALSE	mir|hsa-miR-371-3p|mir|MIMAT0000723|mir|hsa-miR-371_v9.1	chr19:058982787-058982804	NA	
7983	48	107	ebv-miR-BART19-3p	A_25_P00013790	FALSE	mir|ebv-miR-BART19-3p|mir|MIMAT0003718	unmapped	NA	
7984	48	105	hsa-miR-585	A_25_P00010960	FALSE	mir|hsa-miR-585|mir|MIMAT0003250	chr5:168623261-168623243	NA	
7985	48	103	hsa-miR-199a-5p	A_25_P00010700	FALSE	mir|hsa-miR-199a-5p|mir|MIMAT0000231|mir|hsa-miR-199a_v9.1	chr19:010789129-010789111	NA	
7986	48	101	hsa-miR-431*	A_25_P00013579	FALSE	mir|hsa-miR-431*|mir|MIMAT0004757	chr14:100417164-100417180	NA	
7987	48	99	hcmv-miR-US25-2-3p	A_25_P00011729	FALSE	mir|hcmv-miR-US25-2-3p|mir|MIMAT0001583	unmapped	NA	
7988	48	97	hsa-miR-34b*	A_25_P00010464	FALSE	mir|hsa-miR-34b*|mir|MIMAT0000685|mir|hsa-miR-34b_v9.1	chr11:110888887-110888907	NA	
7989	48	95	hsa-miR-380	A_25_P00010100	FALSE	mir|hsa-miR-380|mir|MIMAT0000735|mir|hsa-miR-380-3p_v9.1	chr14:100561147-100561167	NA	
7990	48	93	hsa-miR-1234	A_25_P00014954	FALSE	mir|hsa-miR-1234|mir|MIMAT0005589	chr8:145596365-145596354	NA	
7991	48	91	ebv-miR-BART17-3p	A_25_P00013775	FALSE	mir|ebv-miR-BART17-3p|mir|MIMAT0003716	unmapped	NA	
7992	48	89	hsa-miR-661	A_25_P00011953	FALSE	mir|hsa-miR-661|mir|MIMAT0003324	chr8:145091420-145091407	NA	
7993	48	87		NC2_00079215	neg				CONTROL
7994	48	85	hsa-miR-765	A_25_P00011341	FALSE	mir|hsa-miR-765|mir|MIMAT0003945	chr1:155172635-155172619	NA	
7995	48	83	hsa-miR-365	A_25_P00014851	FALSE	mir|hsa-miR-365|mir|MIMAT0000710	chr16:014310699-014310719	NA	
7996	48	81	hsa-miR-100	A_25_P00010474	FALSE	mir|hsa-miR-100|mir|MIMAT0000098	chr11:121528180-121528162	NA	
7997	48	79	hsa-miR-337-5p	A_25_P00012361	FALSE	mir|hsa-miR-337-5p|mir|MIMAT0004695	chr14:100410609-100410625	NA	
7998	48	77	hsa-miR-29a	A_25_P00012012	FALSE	mir|hsa-miR-29a|mir|MIMAT0000086	chr7:130212108-130212090	NA	
7999	48	75		NC1_00000215	neg				CONTROL
8000	48	73	hsa-let-7a*	A_25_P00013112	FALSE	mir|hsa-let-7a*|mir|MIMAT0004481	chr22:044887347-044887364	NA	
8001	48	71		NA	ignore				-- ignore
8002	48	69		NC2_00079215	neg				CONTROL
8003	48	67		NA	ignore				-- ignore
8004	48	65	ebv-miR-BART1-5p	A_25_P00013719	FALSE	mir|ebv-miR-BART1-5p|mir|MIMAT0000999	unmapped	NA	
8005	48	63	hsa-miR-518f*	A_25_P00014984	FALSE	mir|hsa-miR-518f*|mir|MIMAT0002841	chr19:058895101-058895117	NA	
8006	48	61	hsa-miR-99b*	A_25_P00013496	FALSE	mir|hsa-miR-99b*|mir|MIMAT0004678	chr19:056887731-056887742	NA	
8007	48	59	hsa-let-7a*	A_25_P00013114	FALSE	mir|hsa-let-7a*|mir|MIMAT0004481	chr22:044887345-044887364	NA	
8008	48	57	hsa-miR-940	A_25_P00013090	FALSE	mir|hsa-miR-940|mir|MIMAT0004983	chr16:002261817-002261828	NA	
8009	48	55	hsa-miR-106b	A_25_P00010433	FALSE	mir|hsa-miR-106b|mir|MIMAT0000680	chr7:099529583-099529567	NA	
8010	48	53	hsa-miR-150	A_25_P00014847	FALSE	mir|hsa-miR-150|mir|MIMAT0000451	chr19:054695890-054695873	NA	
8011	48	51	hsa-miR-935	A_25_P00013071	FALSE	mir|hsa-miR-935|mir|MIMAT0004978	chr19:059177435-059177450	NA	
8012	48	49	hsa-miR-487a	A_25_P00010092	FALSE	mir|hsa-miR-487a|mir|MIMAT0002178	chr14:100588590-100588605	NA	
8013	48	47	kshv-miR-K12-12	A_25_P00011757	FALSE	mir|kshv-miR-K12-12|mir|MIMAT0003712	unmapped	NA	
8014	48	45	hsa-miR-29b	A_25_P00010053	FALSE	mir|hsa-miR-29b|mir|MIMAT0000100	chr7:130212830-130212810	NA	
8015	48	43	hsa-miR-129*	A_25_P00013277	FALSE	mir|hsa-miR-129*|mir|MIMAT0004548	chr7:127635212-127635230	NA	
8016	48	41	hsa-miR-7-1*	A_25_P00013295	FALSE	mir|hsa-miR-7-1*|mir|MIMAT0004553	chr9:085774569-085774551	NA	
8017	48	39	hsa-miR-622	A_25_P00010805	FALSE	mir|hsa-miR-622|mir|MIMAT0003291	chr13:089681501-089681517	NA	
8018	48	37	hsa-miR-874	A_25_P00012918	FALSE	mir|hsa-miR-874|mir|MIMAT0004911	chr5:137011227-137011216	NA	
8019	48	35	hsa-miR-641	A_25_P00011383	FALSE	mir|hsa-miR-641|mir|MIMAT0003311	chr19:045480328-045480311	NA	
8020	48	33		NA	ignore				-- ignore
8021	48	31	hcmv-miR-UL22A*	A_25_P00011770	FALSE	mir|hcmv-miR-UL22A*|mir|MIMAT0001575	unmapped	NA	
8022	48	29	ebv-miR-BART20-5p	A_25_P00011829	FALSE	mir|ebv-miR-BART20-5p|mir|MIMAT0003719|mir|ebv-miR-BART20-5p_v9.1	unmapped	NA	
8023	48	27	hsa-miR-24	A_25_P00010677	FALSE	mir|hsa-miR-24|mir|MIMAT0000080	chr19:013808171-013808155	NA	
8024	48	25		NC2_00092197	neg				CONTROL
8025	48	23	hsa-miR-921	A_25_P00013042	FALSE	mir|hsa-miR-921|mir|MIMAT0004971	chr1:164390629-164390614	NA	
8026	48	21	hsa-miR-19b-1*	A_25_P00013160	FALSE	mir|hsa-miR-19b-1*|mir|MIMAT0004491	chr13:090801471-090801484	NA	
8027	48	19	hsa-miR-652	A_25_P00012833	FALSE	mir|hsa-miR-652|mir|MIMAT0003322	chrX:109185280-109185293	NA	
8028	48	17		NC2_00122731	neg				CONTROL
8029	48	15	hsa-miR-220b	A_25_P00012906	FALSE	mir|hsa-miR-220b|mir|MIMAT0004908	chr19:006446972-006446989	NA	
8030	48	13	hiv1-miR-H1	A_25_P00013824	FALSE	mir|hiv1-miR-H1|mir|MIMAT0004480	unmapped	NA	
8031	48	11	hsa-miR-372	A_25_P00010258	FALSE	mir|hsa-miR-372|mir|MIMAT0000724	chr19:058983002-058983019	NA	
8032	48	9	hsa-miR-520b	A_25_P00010564	FALSE	mir|hsa-miR-520b|mir|MIMAT0002843	chr19:058896335-058896353	NA	
8033	48	7		dmr_308	pos				CONTROL
8034	48	5	hsa-miR-200c	A_25_P00012265	FALSE	mir|hsa-miR-200c|mir|MIMAT0000617	chr12:006943175-006943188	NA	
8035	48	3	hsa-miR-885-5p	A_25_P00012991	FALSE	mir|hsa-miR-885-5p|mir|MIMAT0004947	chr3:010411204-010411189	NA	
8036	48	1	hsa-miR-582-5p	A_25_P00014898	FALSE	mir|hsa-miR-582-5p|mir|MIMAT0003247|mir|hsa-miR-582_v9.1	chr5:059035226-059035205	NA	
8037	47	164		NA	ignore				-- ignore
8038	47	162	hsa-miR-511	A_25_P00011062	FALSE	mir|hsa-miR-511|mir|MIMAT0002808	chr10:017927133-017927148	NA	
8039	47	160	hsa-miR-545	A_25_P00012705	FALSE	mir|hsa-miR-545|mir|MIMAT0003165	chrX:073423747-073423727	NA	
8040	47	158	hsa-miR-516b	A_25_P00010036	FALSE	mir|hsa-miR-516b|mir|MIMAT0002859|mir|hsa-miR-516-5p_v9.1	chr19:058931930-058931947	NA	
8041	47	156	hsa-miR-126	A_25_P00012216	FALSE	mir|hsa-miR-126|mir|MIMAT0000445	chr9:138684930-138684947	NA	
8042	47	154	hsa-miR-409-5p	A_25_P00012452	FALSE	mir|hsa-miR-409-5p|mir|MIMAT0001638	chr14:100601411-100601426	NA	
8043	47	152	hsa-miR-7-2*	A_25_P00013299	FALSE	mir|hsa-miR-7-2*|mir|MIMAT0004554	chr15:086956134-086956152	NA	
8044	47	150	hsa-miR-130b	A_25_P00010438	FALSE	mir|hsa-miR-130b|mir|MIMAT0000691	chr22:020337648-020337664	NA	
8045	47	148		NA	ignore				-- ignore
8046	47	146	hsa-miR-144*	A_25_P00013423	FALSE	mir|hsa-miR-144*|mir|MIMAT0004600	chr17:024212712-024212691	NA	
8047	47	144	hsa-miR-202*	A_25_P00013587	FALSE	mir|hsa-miR-202*|mir|MIMAT0002810	chr10:134911054-134911035	NA	
8048	47	142	hsa-miR-497*	A_25_P00013599	FALSE	mir|hsa-miR-497*|mir|MIMAT0004768	chr17:006862038-006862023	NA	
8049	47	140		NC2_00092197	neg				CONTROL
8050	47	138	kshv-miR-K12-1	A_25_P00011827	FALSE	mir|kshv-miR-K12-1|mir|MIMAT0002182	unmapped	NA	
8051	47	136	hsa-miR-16-2*	A_25_P00013271	FALSE	mir|hsa-miR-16-2*|mir|MIMAT0004518	chr3:161605279-161605300	NA	
8052	47	134	hsa-miR-146a*	A_25_P00013442	FALSE	mir|hsa-miR-146a*|mir|MIMAT0004608	chr5:159844996-159845014	NA	
8053	47	132	hsa-miR-548c-3p	A_25_P00010743	FALSE	mir|hsa-miR-548c-3p|mir|MIMAT0003285|mir|hsa-miR-548c_v9.1	chr12:063302617-063302637	NA	
8054	47	130	hsa-miR-431*	A_25_P00013577	FALSE	mir|hsa-miR-431*|mir|MIMAT0004757	chr14:100417166-100417180	NA	
8055	47	128	hsa-miR-1233	A_25_P00014950	FALSE	mir|hsa-miR-1233|mir|MIMAT0005588	chr15:032461643-032461631	NA	
8056	47	126	hsa-miR-367*	A_25_P00013518	FALSE	mir|hsa-miR-367*|mir|MIMAT0004686	chr4:113788505-113788487	NA	
8057	47	124	hsa-miR-130a*	A_25_P00013397	FALSE	mir|hsa-miR-130a*|mir|MIMAT0004593	chr11:057165273-057165288	NA	
8058	47	122	hsa-miR-181d	A_25_P00012515	FALSE	mir|hsa-miR-181d|mir|MIMAT0002821	chr19:013846730-013846746	NA	
8059	47	120		NegativeControl	neg				CONTROL
8060	47	118	hsa-let-7d	A_25_P00011981	FALSE	mir|hsa-let-7d|mir|MIMAT0000065	chr9:095980947-095980965	NA	
8061	47	116		NA	ignore				-- ignore
8062	47	114		NA	ignore				-- ignore
8063	47	112	hsa-miR-124*	A_25_P00013390	FALSE	mir|hsa-miR-124*|mir|MIMAT0004591	chr8:065454290-065454305	NA	
8064	47	110	hsa-miR-21	A_25_P00010976	FALSE	mir|hsa-miR-21|mir|MIMAT0000076	chr17:055273419-055273437	NA	
8065	47	108	ebv-miR-BART4	A_25_P00011685	FALSE	mir|ebv-miR-BART4|mir|MIMAT0003412	unmapped	NA	
8066	47	106	hsa-miR-770-5p	A_25_P00011979	FALSE	mir|hsa-miR-770-5p|mir|MIMAT0003948	chr14:100388505-100388521	NA	
8067	47	104	hsa-miR-367*	A_25_P00013519	FALSE	mir|hsa-miR-367*|mir|MIMAT0004686	chr4:113788505-113788486	NA	
8068	47	102	hsa-miR-633	A_25_P00011124	FALSE	mir|hsa-miR-633|mir|MIMAT0003303	chr17:058375369-058375390	NA	
8069	47	100	hsa-miR-371-3p	A_25_P00010161	FALSE	mir|hsa-miR-371-3p|mir|MIMAT0000723|mir|hsa-miR-371_v9.1	chr19:058982787-058982804	NA	
8070	47	98		hur_6	pos				CONTROL
8071	47	96	hsa-miR-636	A_25_P00012831	FALSE	mir|hsa-miR-636|mir|MIMAT0003306	chr17:072244209-072244197	NA	
8072	47	94	ebv-miR-BART19-5p	A_25_P00013785	FALSE	mir|ebv-miR-BART19-5p|mir|MIMAT0004836	unmapped	NA	
8073	47	92	hsa-miR-1226*	A_25_P00015003	FALSE	mir|hsa-miR-1226*|mir|MIMAT0005576	chr3:047866065-047866074	NA	
8074	47	90	hsa-miR-940	A_25_P00013089	FALSE	mir|hsa-miR-940|mir|MIMAT0004983	chr16:002261818-002261828	NA	
8075	47	88	hsa-miR-196a*	A_25_P00013330	FALSE	mir|hsa-miR-196a*|mir|MIMAT0004562	chr12:052671858-052671871	NA	
8076	47	86		NC2_00092197	neg				CONTROL
8077	47	84	ebv-miR-BART2-5p	A_25_P00011804	FALSE	mir|ebv-miR-BART2-5p|mir|MIMAT0001000|mir|ebv-miR-BART2_v9.1	unmapped	NA	
8078	47	82	hsa-miR-616	A_25_P00012793	FALSE	mir|hsa-miR-616|mir|MIMAT0004805	chr12:056199289-056199277	NA	
8079	47	80	hsa-miR-934	A_25_P00013066	FALSE	mir|hsa-miR-934|mir|MIMAT0004977	chrX:135460727-135460738	NA	
8080	47	78		NA	ignore				-- ignore
8081	47	76	hsa-miR-149	A_25_P00012234	FALSE	mir|hsa-miR-149|mir|MIMAT0000450	chr2:241044111-241044127	NA	
8082	47	74	hsa-miR-486-5p	A_25_P00010644	FALSE	mir|hsa-miR-486-5p|mir|MIMAT0002177|mir|hsa-miR-486_v9.1	chr8:041637140-041637127	NA	
8083	47	72	hsa-miR-193a-3p	A_25_P00012257	FALSE	mir|hsa-miR-193a-3p|mir|MIMAT0000459	chr17:026911188-026911203	NA	
8084	47	70		hur_1	pos				CONTROL
8085	47	68		NA	ignore				-- ignore
8086	47	66	hsa-miR-891a	A_25_P00012882	FALSE	mir|hsa-miR-891a|mir|MIMAT0004902	chrX:144917035-144917022	NA	
8087	47	64	hsa-miR-29c	A_25_P00012274	FALSE	mir|hsa-miR-29c|mir|MIMAT0000681	chr1:206041894-206041874	NA	
8088	47	62	hsa-miR-208b	A_25_P00014917	FALSE	mir|hsa-miR-208b|mir|MIMAT0004960	chr14:022957102-022957082	NA	
8089	47	60	hsa-miR-29c*	A_25_P00013483	FALSE	mir|hsa-miR-29c*|mir|MIMAT0004673	chr1:206041856-206041838	NA	
8090	47	58		NA	ignore				-- ignore
8091	47	56	hsa-miR-17	A_25_P00011991	FALSE	mir|hsa-miR-17|mir|MIMAT0000070|mir|hsa-miR-106a|mir|MIMAT0000103	chrX:133131928-133131914	NA	
8092	47	54		NA	ignore				-- ignore
8093	47	52	hsa-miR-34a	A_25_P00012086	FALSE	mir|hsa-miR-34a|mir|MIMAT0000255	chr1:009134356-009134337	NA	
8094	47	50	hsa-miR-933	A_25_P00013060	FALSE	mir|hsa-miR-933|mir|MIMAT0004976	chr2:175740674-175740663	NA	
8095	47	48	hsa-miR-495	A_25_P00012507	FALSE	mir|hsa-miR-495|mir|MIMAT0002817	chr14:100569897-100569915	NA	
8096	47	46	hsa-miR-616	A_25_P00012793	FALSE	mir|hsa-miR-616|mir|MIMAT0004805	chr12:056199289-056199277	NA	
8097	47	44		NA	ignore				-- ignore
8098	47	42	hsa-miR-132*	A_25_P00013401	FALSE	mir|hsa-miR-132*|mir|MIMAT0004594	chr17:001899995-001899976	NA	
8099	47	40	hsa-miR-101*	A_25_P00013251	FALSE	mir|hsa-miR-101*|mir|MIMAT0004513	chr1:065296736-065296720	NA	
8100	47	38	hcmv-miR-UL148D	A_25_P00011762	FALSE	mir|hcmv-miR-UL148D|mir|MIMAT0001578	unmapped	NA	
8101	47	36	hsa-miR-576-5p	A_25_P00012733	FALSE	mir|hsa-miR-576-5p|mir|MIMAT0003241	chr4:110629319-110629339	NA	
8102	47	34	hsa-miR-423-3p	A_25_P00012425	FALSE	mir|hsa-miR-423-3p|mir|MIMAT0001340	chr17:025468284-025468297	NA	
8103	47	32		NegativeControl	neg				CONTROL
8104	47	30	hsa-miR-33b	A_25_P00012825	FALSE	mir|hsa-miR-33b|mir|MIMAT0003301	chr17:017657909-017657892	NA	
8105	47	28	hsa-miR-337-3p	A_25_P00012367	FALSE	mir|hsa-miR-337-3p|mir|MIMAT0000754	chr14:100410643-100410664	NA	
8106	47	26	hsa-miR-146b-5p	A_25_P00010387	FALSE	mir|hsa-miR-146b-5p|mir|MIMAT0002809|mir|hsa-miR-146b_v9.1	chr10:104186271-104186288	NA	
8107	47	24	hsa-miR-196b	A_25_P00012411	FALSE	mir|hsa-miR-196b|mir|MIMAT0001080	chr7:027175659-027175641	NA	
8108	47	22	hsa-miR-127-3p	A_25_P00010381	FALSE	mir|hsa-miR-127-3p|mir|MIMAT0000446|mir|hsa-miR-127_v9.1	chr14:100419130-100419146	NA	
8109	47	20	hsa-miR-573	A_25_P00011364	FALSE	mir|hsa-miR-573|mir|MIMAT0003238	chr4:024130951-024130933	NA	
8110	47	18		NegativeControl	neg				CONTROL
8111	47	16	hsa-miR-492	A_25_P00010094	FALSE	mir|hsa-miR-492|mir|MIMAT0002812	chr12:093752339-093752356	NA	
8112	47	14	hsa-miR-517*	A_25_P00010351	FALSE	mir|hsa-miR-517*|mir|MIMAT0002851	chr19:058936404-058936419	NA	
8113	47	12	hsa-miR-411	A_25_P00010604	FALSE	mir|hsa-miR-411|mir|MIMAT0003329	chr14:100559433-100559450	NA	
8114	47	10	hsa-miR-155*	A_25_P00013473	FALSE	mir|hsa-miR-155*|mir|MIMAT0004658	chr21:025868205-025868226	NA	
8115	47	8	ebv-miR-BART17-5p	A_25_P00013770	FALSE	mir|ebv-miR-BART17-5p|mir|MIMAT0003715	unmapped	NA	
8116	47	6	hsa-miR-634	A_25_P00010910	FALSE	mir|hsa-miR-634|mir|MIMAT0003304	chr17:062213717-062213733	NA	
8117	47	4		NA	ignore				-- ignore
8118	47	2	hsa-miR-922	A_25_P00013047	FALSE	mir|hsa-miR-922|mir|MIMAT0004972	chr3:198885842-198885826	NA	
8119	47	163	hsa-miR-124*	A_25_P00013388	FALSE	mir|hsa-miR-124*|mir|MIMAT0004591	chr8:065454292-065454305	NA	
8120	47	161	hsa-miR-513a-3p	A_25_P00014891	FALSE	mir|hsa-miR-513a-3p|mir|MIMAT0004777	chrX:146115128-146115111	NA	
8121	47	159	hsa-miR-99a*	A_25_P00013242	FALSE	mir|hsa-miR-99a*|mir|MIMAT0004511	chr21:016833335-016833350	NA	
8122	47	157	hsa-miR-454	A_25_P00012871	FALSE	mir|hsa-miR-454|mir|MIMAT0003885	chr17:054569986-054569966	NA	
8123	47	155	hsa-miR-589*	A_25_P00011051	FALSE	mir|hsa-miR-589*|mir|MIMAT0003256|mir|hsa-miR-589_v9.1	chr7:005502059-005502047	NA	
